country,date,name,type,subdivision
PT,2024-11-11,Dia de São Martinho,Public,VR-AL
PT,2024-11-19,Feriado Municipal,Public,LI-OD
PT,2024-11-23,Feriado Municipal,Public,PA-GA
PT,2024-11-24,Feriado Municipal,Public,SE-SI
PT,2024-11-27,Feriado Municipal,Public,GU-GU
PT,2024-11-30,Dia de Santo André,Public,VR-MF
PT,2024-12-01,Restauração da Independência,Public,National
PT,2024-12-08,Imaculada Conceição,Public,National
PT,2024-12-11,Feriado Municipal,Public,FA-PO
PT,2024-12-25,Natal,Public,National
PT,2024-12-26,Primeira Oitava,Public,MA
PT,2021-12-20,Férias de Natal,School,National
PT,2022-03-01,Férias de Carnaval,School,National
PT,2022-04-11,Férias de Páscoa,School,National
PT,2022-06-08,Férias de verão,School,National
PT,2022-06-16,Férias de verão,School,National
PT,2022-07-01,Férias de verão,School,National
PT,2022-12-19,Férias de Natal,School,National
PT,2023-02-20,Férias de Carnaval,School,National
PT,2023-04-03,Férias de Páscoa,School,National
PT,2023-06-08,Férias de verão,School,National
PT,2023-06-15,Férias de verão,School,National
PT,2023-07-01,Férias de verão,School,National
PT,2023-12-18,Férias de Natal,School,National
PT,2024-02-12,Férias de Carnaval,School,National
PT,2024-03-25,Férias de Páscoa,School,National
PT,2024-06-05,Férias de verão,School,National
PT,2024-06-15,Férias de verão,School,National
PT,2024-06-29,Férias de verão,School,National
PT,2024-12-18,Férias de Natal,School,National
RO,2022-01-01,Anul Nou,Public,National
RO,2022-01-06,Bobotează,Public,National
RO,2022-01-07,Sfântul Ion,Public,National
RO,2022-01-24,Ziua Unirii Principatelor Române,Public,National
RO,2022-04-22,Vinerea Mare,Public,National
RO,2022-04-24,Prima zi de Paşti,Public,National
RO,2022-04-25,A doua zi de Paște,Public,National
RO,2022-05-01,Ziua Muncii,Public,National
RO,2022-06-01,Ziua Copilului,Public,National
RO,2022-06-12,Prima zi de Rusalii,Public,National
RO,2022-06-13,A doua zi de Rusalii,Public,National
RO,2022-08-15,Adormirea Maicii Domnului,Public,National
RO,2022-11-30,Sfântul Apostol Andrei,Public,National
RO,2022-12-01,Ziua Națională a României,Public,National
RO,2022-12-25,Prima zi de Crăciun,Public,National
RO,2022-12-26,A doua zi de Crăciun,Public,National
RO,2023-01-01,Anul Nou,Public,National
RO,2023-01-06,Bobotează,Public,National
RO,2023-01-07,Sfântul Ion,Public,National
RO,2023-01-24,Ziua Unirii Principatelor Române,Public,National
RO,2023-04-14,Vinerea Mare,Public,National
RO,2023-04-17,Prima zi de Paşti,Public,National
RO,2023-04-18,A doua zi de Paște,Public,National
RO,2023-05-01,Ziua Muncii,Public,National
RO,2023-06-01,Ziua Copilului,Public,National
RO,2023-06-04,Prima zi de Rusalii,Public,National
RO,2023-06-05,A doua zi de Rusalii,Public,National
RO,2023-08-15,Adormirea Maicii Domnului,Public,National
RO,2023-11-30,Sfântul Apostol Andrei,Public,National
RO,2023-12-01,Ziua Națională a României,Public,National
RO,2023-12-25,Prima zi de Crăciun,Public,National
RO,2023-12-26,A doua zi de Crăciun,Public,National
RO,2024-01-01,Anul Nou,Public,National
RO,2024-01-06,Bobotează,Public,National
RO,2024-01-07,Sfântul Ion,Public,National
RO,2024-01-24,Ziua Unirii Principatelor Române,Public,National
RO,2024-05-01,Ziua Muncii,Public,National
RO,2024-05-03,Vinerea Mare,Public,National
RO,2024-05-05,Prima zi de Paşti,Public,National
RO,2024-05-06,A doua zi de Paște,Public,National
RO,2024-06-01,Ziua Copilului,Public,National
RO,2024-06-23,Prima zi de Rusalii,Public,National
RO,2024-06-24,A doua zi de Rusalii,Public,National
RO,2024-08-15,Adormirea Maicii Domnului,Public,National
RO,2024-11-30,Sfântul Apostol Andrei,Public,National
RO,2024-12-01,Ziua Națională a României,Public,National
RO,2024-12-25,Prima zi de Crăciun,Public,National
RO,2024-12-26,A doua zi de Crăciun,Public,National
RO,2021-12-24,Vacanţa de iarnă,School,National
RO,2021-12-24,Vacanţa de iarnă,School,National
RO,2022-04-15,Vacanţa de primăvară,School,National
RO,2022-06-11,Vacanţa de vară,School,National
RO,2022-10-22,Vacanţa de toamnă,School,National
RO,2022-12-23,Vacanţa de iarnă,School,National
RO,2023-02-06,Vacanţa de schi,School,SV
RO,2023-02-13,Vacanţa de schi,School,CL
RO,2023-02-20,Vacanţa de schi,School,CS
RO,2023-04-07,Vacanţa de primăvară,School,National
RO,2023-06-17,Vacanţa de vară,School,National
RO,2023-10-28,Vacanţa de toamnă,School,National
RO,2023-12-23,Vacanţa de iarnă,School,National
RO,2024-02-12,Vacanţa de schi,School,National
RO,2024-02-12,Vacanţa de schi,School,SM
RO,2024-02-19,Vacanţa de schi,School,CS
RO,2024-02-26,Vacanţa de schi,School,SV
RO,2024-04-27,Vacanţa de primăvară,School,National
RO,2024-06-22,Vacanţa de vară,School,National
RO,2024-10-26,Vacanţa de toamnă,School,National
RO,2024-12-21,Vacanţa de iarnă,School,National
RS,2022-01-01,Нова Година,Public,National
RS,2022-01-07,Први дан Божића,Public,National
RS,2022-02-15,Дан државности Србије,Public,National
RS,2022-04-22,Добар петак,Public,National
RS,2022-04-23,Ускршња субота,Public,National
RS,2022-04-24,Ускрс,Public,National
RS,2022-04-25,Ускршњи понедељак,Public,National
RS,2022-05-01,Празник рада,Public,National
RS,2022-11-11,Дан примирја у Првом светском рату,Public,National
RS,2023-01-01,Нова Година,Public,National
RS,2023-01-07,Први дан Божића,Public,National
RS,2023-02-15,Дан државности Србије,Public,National
RS,2023-04-14,Добар петак,Public,National
RS,2023-04-15,Ускршња субота,Public,National
RS,2023-04-16,Ускрс,Public,National
RS,2023-04-17,Ускршњи понедељак,Public,National
RS,2023-05-01,Празник рада,Public,National
RS,2023-11-11,Дан примирја у Првом светском рату,Public,National
RS,2024-01-01,Нова Година,Public,National
RS,2024-01-07,Први дан Божића,Public,National
RS,2024-02-15,Дан државности Србије,Public,National
RS,2024-05-01,Празник рада,Public,National
RS,2024-05-03,Добар петак,Public,National
RS,2024-05-04,Ускршња субота,Public,National
RS,2024-05-05,Ускрс,Public,National
RS,2024-05-06,Ускршњи понедељак,Public,National
RS,2024-11-11,Дан примирја у Првом светском рату,Public,National
RS,2021-12-31,Зимски распуст,School,National
RS,2022-01-04,Зимски распуст,School,National
RS,2022-04-22,Пролећни распуст,School,National
RS,2022-06-22,Летњи распуст,School,National
RS,2023-01-03,Зимски распуст,School,National
RS,2023-01-03,Зимски распуст,School,National
RS,2023-04-11,Пролећни распуст,School,National
RS,2023-06-21,Летњи распуст,School,National
RS,2023-11-08,Јесењи распуст,School,National
RS,2024-01-01,Зимски распуст,School,National
RS,2024-04-29,Пролећни распуст,School,National
RS,2024-06-24,Летњи распуст,School,National
RS,2024-11-11,Јесењи распуст,School,National
RS,2024-12-30,Зимски распуст,School,National
SI,2022-01-01,novo leto,Public,National
SI,2022-02-08,Prešernov dan,Public,National
SI,2022-04-17,velikonočna nedelja,Public,National
SI,2022-04-18,velikonočni ponedeljek,Public,National
SI,2022-04-27,dan upora proti okupatorju,Public,National
SI,2022-05-01,praznik dela,Public,National
SI,2022-05-02,praznik dela,Public,National
SI,2022-06-05,binkoštna nedelja,Public,National
SI,2022-06-25,dan državnosti,Public,National
SI,2022-08-15,Marijino vnebovzetje,Public,National
SI,2022-10-31,dan reformacije,Public,National
SI,2022-11-01,dan spomina na mrtve,Public,National
SI,2022-12-25,božič,Public,National
SI,2022-12-26,dan samostojnosti in enotnosti,Public,National
SI,2023-01-01,novo leto,Public,National
SI,2023-02-08,Prešernov dan,Public,National
SI,2023-04-09,velikonočna nedelja,Public,National
SI,2023-04-10,velikonočni ponedeljek,Public,National
SI,2023-04-27,dan upora proti okupatorju,Public,National
SI,2023-05-01,praznik dela,Public,National
SI,2023-05-02,praznik dela,Public,National
SI,2023-05-28,binkoštna nedelja,Public,National
SI,2023-06-25,dan državnosti,Public,National
SI,2023-08-15,Marijino vnebovzetje,Public,National
SI,2023-10-31,dan reformacije,Public,National
SI,2023-11-01,dan spomina na mrtve,Public,National
SI,2023-12-25,božič,Public,National
SI,2023-12-26,dan samostojnosti in enotnosti,Public,National
SI,2024-01-01,novo leto,Public,National
SI,2024-02-08,Prešernov dan,Public,National
SI,2024-03-31,velikonočna nedelja,Public,National
SI,2024-04-01,velikonočni ponedeljek,Public,National
SI,2024-04-27,dan upora proti okupatorju,Public,National
SI,2024-05-01,praznik dela,Public,National
SI,2024-05-02,praznik dela,Public,National
SI,2024-05-19,binkoštna nedelja,Public,National
SI,2024-06-25,dan državnosti,Public,National
SI,2024-08-15,Marijino vnebovzetje,Public,National
SI,2024-10-31,dan reformacije,Public,National
SI,2024-11-01,dan spomina na mrtve,Public,National
SI,2024-12-25,božič,Public,National
SI,2024-12-26,dan samostojnosti in enotnosti,Public,National
SI,2021-12-25,Novoletne počitnice,School,National
SI,2022-02-21,Zimske počitnice,School,ZR
SI,2022-02-28,Zimske počitnice,School,VR
SI,2022-04-27,Prvomajske počitnice,School,National
SI,2022-04-28,Prvomajske počitnice,School,National
SI,2022-06-26,Poletne počitnice,School,National
SI,2022-10-31,Jesenske počitnice,School,National
SI,2022-12-26,Novoletne počitnice,School,National
SI,2022-12-27,Novoletne počitnice,School,National
SI,2023-01-30,Zimske počitnice,School,VR
SI,2023-02-06,Zimske počitnice,School,ZR
SI,2023-04-27,Prvomajske počitnice,School,National
SI,2023-04-28,Prvomajske počitnice,School,National
SI,2023-06-26,Poletne počitnice,School,National
SI,2023-10-30,Jesenske počitnice,School,National
SI,2023-12-25,Novoletne počitnice,School,National
SI,2023-12-27,Novoletne počitnice,School,National
SI,2024-02-19,Zimske počitnice,School,ZR
SI,2024-02-26,Zimske počitnice,School,VR
SI,2024-04-27,Prvomajske počitnice,School,National
SI,2024-04-28,Prvomajske počitnice,School,National
SI,2024-05-03,Pouka prost dan,School,National
SI,2024-06-26,Poletne počitnice,School,National
SI,2024-10-28,Jesenske počitnice,School,National
SI,2024-12-25,Novoletne počitnice,School,National
SI,2024-12-27,Novoletne počitnice,School,National
SK,2022-01-01,Deň vzniku Slovenskej republiky,Public,National
SK,2022-01-06,Zjavenie Pána,Public,National
SK,2022-04-15,Veľký piatok,Public,National
SK,2022-04-18,Veľkonočný pondelok,Public,National
SK,2022-05-01,Sviatok práce,Public,National
SK,2022-05-08,Deň víťazstva nad fašizmom,Public,National
SK,2022-07-05,Sviatok svätého Cyrila a Metoda,Public,National
SK,2022-08-29,Výročie Slovenského národného povstania,Public,National
SK,2022-09-01,Deň Ústavy Slovenskej republiky,Public,National
SK,2022-09-15,Sedembolestná Panna Mária,Public,National
SK,2022-11-01,Sviatok všetkých svätých,Public,National
SK,2022-11-17,Deň boja za slobodu a demokraciu,Public,National
SK,2022-12-24,Štedrý deň,Public,National
SK,2022-12-25,Prvý sviatok vianočný,Public,National
SK,2022-12-26,Druhý sviatok vianočný,Public,National
SK,2023-01-01,Deň vzniku Slovenskej republiky,Public,National
SK,2023-01-06,Zjavenie Pána,Public,National
SK,2023-04-07,Veľký piatok,Public,National
SK,2023-04-10,Veľkonočný pondelok,Public,National
SK,2023-05-01,Sviatok práce,Public,National
SK,2023-05-08,Deň víťazstva nad fašizmom,Public,National
SK,2023-07-05,Sviatok svätého Cyrila a Metoda,Public,National
SK,2023-08-29,Výročie Slovenského národného povstania,Public,National
SK,2023-09-01,Deň Ústavy Slovenskej republiky,Public,National
SK,2023-09-15,Sedembolestná Panna Mária,Public,National
SK,2023-11-01,Sviatok všetkých svätých,Public,National
SK,2023-11-17,Deň boja za slobodu a demokraciu,Public,National
SK,2023-12-24,Štedrý deň,Public,National
SK,2023-12-25,Prvý sviatok vianočný,Public,National
SK,2023-12-26,Druhý sviatok vianočný,Public,National
SK,2024-01-01,Deň vzniku Slovenskej republiky,Public,National
SK,2024-01-06,Zjavenie Pána,Public,National
SK,2024-03-29,Veľký piatok,Public,National
SK,2024-04-01,Veľkonočný pondelok,Public,National
SK,2024-05-01,Sviatok práce,Public,National
SK,2024-05-08,Deň víťazstva nad fašizmom,Public,National
SK,2024-07-05,Sviatok svätého Cyrila a Metoda,Public,National
SK,2024-08-29,Výročie Slovenského národného povstania,Public,National
SK,2024-09-01,Deň Ústavy Slovenskej republiky,Public,National
SK,2024-09-15,Sedembolestná Panna Mária,Public,National
SK,2024-11-01,Sviatok všetkých svätých,Public,National
SK,2024-11-17,Deň boja za slobodu a demokraciu,Public,National
SK,2024-12-24,Štedrý deň,Public,National
SK,2024-12-25,Prvý sviatok vianočný,Public,National
SK,2024-12-26,Druhý sviatok vianočný,Public,National
SK,2021-12-23,Vianočné prázdniny,School,BL
SK,2022-02-21,Jarné prázdniny,School,KI
SK,2022-02-28,Jarné prázdniny,School,BL
SK,2022-03-07,Jarné prázdniny,School,ZI
SK,2022-04-14,Veľkonočné prázdniny,School,BL
SK,2022-07-01,Letné prázdniny,School,BL
SK,2022-10-28,Jesenné prázdniny,School,BL
SK,2022-12-23,Vianočné prázdniny,School,BL
SK,2023-02-20,Jarné prázdniny,School,BL
SK,2023-02-27,Jarné prázdniny,School,ZI
SK,2023-03-06,Jarné prázdniny,School,KI
SK,2023-04-06,Veľkonočné prázdniny,School,BL
SK,2023-07-01,Letné prázdniny,School,BL
SK,2023-10-30,Jesenné prázdniny,School,BL
SK,2023-12-23,Vianočné prázdniny,School,BL
SK,2024-02-19,Jarné prázdniny,School,ZI
SK,2024-02-26,Jarné prázdniny,School,KI
SK,2024-03-04,Jarné prázdniny,School,BL
SK,2024-03-28,Veľkonočné prázdniny,School,BL
SK,2024-07-01,Letné prázdniny,School,BL
SK,2024-10-30,Jesenné prázdniny,School,BL
SK,2024-12-23,Vianočné prázdniny,School,BL
SM,2022-01-01,Maria Santissima Madre di Dio,Public,National
SM,2022-01-06,Epifania del Signore,Public,National
SM,2022-02-05,Sant'Agata / Compatrona della Repubblica,Public,National
SM,2022-03-25,Anniversario dell’Arengo,Public,National
SM,2022-04-01,Investitura Capitani Reggenti,Public,National
SM,2022-04-17,Pasqua,Public,National
SM,2022-04-18,Lunedì di Pasqua,Public,National
SM,2022-05-01,Festa dei lavoratori,Public,National
SM,2022-06-16,Corpus Domini,Public,National
SM,2022-07-28,Anniversario della Caduta del Fascismo e Festa della Libertà,Public,National
SM,2022-08-15,Assunzione della Beata Vergine Maria,Public,National
SM,2022-09-03,San Marino / Patrono e Fondatore della Repubblica,Public,National
SM,2022-10-01,Investitura Capitani Reggenti,Public,National
SM,2022-11-01,Tutti i Santi,Public,National
SM,2022-11-02,Commemorazione dei defunti,Public,National
SM,2022-12-08,Immacolata Concezione della Beata Vergine Maria,Public,National
SM,2022-12-25,Natale del Signore,Public,National
SM,2022-12-26,Santo Stefano,Public,National
SM,2023-01-01,Maria Santissima Madre di Dio,Public,National
SM,2023-01-06,Epifania del Signore,Public,National
SM,2023-02-05,Sant'Agata / Compatrona della Repubblica,Public,National
SM,2023-03-25,Anniversario dell’Arengo,Public,National
SM,2023-04-01,Investitura Capitani Reggenti,Public,National
SM,2023-04-09,Pasqua,Public,National
SM,2023-04-10,Lunedì di Pasqua,Public,National
SM,2023-05-01,Festa dei lavoratori,Public,National
SM,2023-06-08,Corpus Domini,Public,National
SM,2023-07-28,Anniversario della Caduta del Fascismo e Festa della Libertà,Public,National
SM,2023-08-15,Assunzione della Beata Vergine Maria,Public,National
SM,2023-09-03,San Marino / Patrono e Fondatore della Repubblica,Public,National
SM,2023-10-01,Investitura Capitani Reggenti,Public,National
SM,2023-11-01,Tutti i Santi,Public,National
SM,2023-11-02,Commemorazione dei defunti,Public,National
SM,2023-12-08,Immacolata Concezione della Beata Vergine Maria,Public,National
SM,2023-12-25,Natale del Signore,Public,National
SM,2023-12-26,Santo Stefano,Public,National
SM,2024-01-01,Maria Santissima Madre di Dio,Public,National
SM,2024-01-06,Epifania del Signore,Public,National
SM,2024-02-05,Sant'Agata / Compatrona della Repubblica,Public,National
SM,2024-03-25,Anniversario dell’Arengo,Public,National
SM,2024-03-31,Pasqua,Public,National
SM,2024-04-01,Lunedì di Pasqua,Public,National
SM,2024-04-01,Investitura Capitani Reggenti,Public,National
SM,2024-05-01,Festa dei lavoratori,Public,National
SM,2024-05-30,Corpus Domini,Public,National
SM,2024-07-28,Anniversario della Caduta del Fascismo e Festa della Libertà,Public,National
SM,2024-08-15,Assunzione della Beata Vergine Maria,Public,National
SM,2024-09-03,San Marino / Patrono e Fondatore della Repubblica,Public,National
SM,2024-10-01,Investitura Capitani Reggenti,Public,National
SM,2024-11-01,Tutti i Santi,Public,National
SM,2024-11-02,Commemorazione dei defunti,Public,National
SM,2024-12-08,Immacolata Concezione della Beata Vergine Maria,Public,National
SM,2024-12-25,Natale del Signore,Public,National
SM,2024-12-26,Santo Stefano,Public,National
SM,2021-12-24,Vacanze Natalizie,School,National
SM,2022-04-14,Vacanze Pasquali,School,National
SM,2022-06-12,Vacanze Estive,School,National
SM,2022-12-24,Vacanze Natalizie,School,National
SM,2023-04-03,Vacanze Pasquali,School,National
SM,2023-06-08,Vacanze Estive,School,National
SM,2023-12-24,Vacanze Natalizie,School,National
SM,2024-03-26,Vacanze Pasquali,School,National
SM,2024-06-08,Vacanze Estive,School,National
SM,2024-12-23,Vacanze Natalizie,School,National
VA,2022-01-01,Maria Santissima Madre di Dio,Public,National
VA,2022-01-06,Epifania del Signore,Public,National
VA,2022-02-11,Anniversario della istituzione dello Stato della Città del Vaticano,Public,National
VA,2022-03-13,Anniversario dell'Elezione del Santo Padre,Public,National
VA,2022-03-19,San Giuseppe,Public,National
VA,2022-04-14,Giovedì santo,Public,National
VA,2022-04-15,Venerdì santo,Public,National
VA,2022-04-16,Sabato di Pasqua,Public,National
VA,2022-04-17,Domenica di Pasqua,Public,National
VA,2022-04-18,Lunedì di Pasqua,Public,National
VA,2022-04-19,Martedì di Pasqua,Public,National
VA,2022-04-23,Onomastico del Santo Padre,Public,National
VA,2022-05-01,San Giuseppe lavoratore,Public,National
VA,2022-06-29,Santi Pietro e Paolo,Public,National
VA,2022-08-14,Vigilia dell'Assunzione di Maria in Cielo,Public,National
VA,2022-08-15,Assunzione di Maria in Cielo,Public,National
VA,2022-08-16,Santo Stefano d'Ungheria,Public,National
VA,2022-09-08,Festa della natività della madonna,Public,National
VA,2022-11-01,"Tutti i santi, Ognissanti",Public,National
VA,2022-11-02,Giorno dei morti,Public,National
VA,2022-12-08,Immacolata Concezione,Public,National
VA,2022-12-24,Vigilia di Natale,Public,National
VA,2022-12-25,Natale,Public,National
VA,2022-12-26,Santo Stefano,Public,National
VA,2022-12-26,Silvestro,Public,National
VA,2022-12-27,San Giovanni Evangelista,Public,National
VA,2023-01-01,Maria Santissima Madre di Dio,Public,National
VA,2023-01-06,Epifania del Signore,Public,National
VA,2023-02-11,Anniversario della istituzione dello Stato della Città del Vaticano,Public,National
VA,2023-03-13,Anniversario dell'Elezione del Santo Padre,Public,National
VA,2023-03-19,San Giuseppe,Public,National
VA,2023-04-06,Giovedì santo,Public,National
VA,2023-04-07,Venerdì santo,Public,National
VA,2023-04-08,Sabato di Pasqua,Public,National
VA,2023-04-09,Domenica di Pasqua,Public,National
VA,2023-04-10,Lunedì di Pasqua,Public,National
VA,2023-04-11,Martedì di Pasqua,Public,National
VA,2023-04-23,Onomastico del Santo Padre,Public,National
VA,2023-05-01,San Giuseppe lavoratore,Public,National
VA,2023-06-29,Santi Pietro e Paolo,Public,National
VA,2023-08-14,Vigilia dell'Assunzione di Maria in Cielo,Public,National
VA,2023-08-15,Assunzione di Maria in Cielo,Public,National
VA,2023-08-16,Santo Stefano d'Ungheria,Public,National
VA,2023-09-08,Festa della natività della madonna,Public,National
VA,2023-11-01,"Tutti i santi, Ognissanti",Public,National
VA,2023-11-02,Giorno dei morti,Public,National
VA,2023-12-08,Immacolata Concezione,Public,National
VA,2023-12-24,Vigilia di Natale,Public,National
VA,2023-12-25,Natale,Public,National
VA,2023-12-26,Silvestro,Public,National
VA,2023-12-26,Santo Stefano,Public,National
VA,2023-12-27,San Giovanni Evangelista,Public,National
VA,2024-01-01,Maria Santissima Madre di Dio,Public,National
VA,2024-01-06,Epifania del Signore,Public,National
VA,2024-02-11,Anniversario della istituzione dello Stato della Città del Vaticano,Public,National
VA,2024-03-13,Anniversario dell'Elezione del Santo Padre,Public,National
VA,2024-03-19,San Giuseppe,Public,National
VA,2024-03-28,Giovedì santo,Public,National
VA,2024-03-29,Venerdì santo,Public,National
VA,2024-03-30,Sabato di Pasqua,Public,National
VA,2024-03-31,Domenica di Pasqua,Public,National
VA,2024-04-01,Lunedì di Pasqua,Public,National
VA,2024-04-02,Martedì di Pasqua,Public,National
VA,2024-04-23,Onomastico del Santo Padre,Public,National
VA,2024-05-01,San Giuseppe lavoratore,Public,National
VA,2024-06-29,Santi Pietro e Paolo,Public,National
VA,2024-08-14,Vigilia dell'Assunzione di Maria in Cielo,Public,National
VA,2024-08-15,Assunzione di Maria in Cielo,Public,National
VA,2024-08-16,Santo Stefano d'Ungheria,Public,National
VA,2024-09-08,Festa della natività della madonna,Public,National
VA,2024-11-01,"Tutti i santi, Ognissanti",Public,National
VA,2024-11-02,Giorno dei morti,Public,National
VA,2024-12-08,Immacolata Concezione,Public,National
VA,2024-12-24,Vigilia di Natale,Public,National
VA,2024-12-25,Natale,Public,National
VA,2024-12-26,Silvestro,Public,National
VA,2024-12-26,Santo Stefano,Public,National
VA,2024-12-27,San Giovanni Evangelista,Public,National
